SpaceKinova eingerichtet: C:\Users\Deermste\Documents\FraUas\BachelorThesis\Matlab
Starting parallel pool (parpool) using the 'Processes' profile ...
Preserving jobs with IDs: 2 because they contain crash dump files.
You can use 'delete(myCluster.Jobs)' to remove all jobs created with profile Processes. To create 'myCluster' use 'myCluster = parcluster('Processes')'.
Connected to parallel pool with 8 workers.
D10: 40 Hz, Seed 0, 1000 Episoden, 8 Worker, Solver 0.005 s
Episode: 460/1000 | Episode reward:   949.87 | Episode steps:  340 | Average reward:  1051.31 | Step Count: 153742 | Episode Q0:   416.88
Episode: 461/1000 | Episode reward:  1029.43 | Episode steps:  340 | Average reward:  1056.23 | Step Count: 154082 | Episode Q0:   416.88
Episode: 462/1000 | Episode reward:  1098.53 | Episode steps:  340 | Average reward:  1059.24 | Step Count: 154422 | Episode Q0:   416.88
Episode: 463/1000 | Episode reward:   867.26 | Episode steps:  340 | Average reward:  1065.77 | Step Count: 154762 | Episode Q0:   418.07
Episode: 464/1000 | Episode reward:  1154.09 | Episode steps:  340 | Average reward:  1060.94 | Step Count: 155102 | Episode Q0:   418.07
Episode: 465/1000 | Episode reward:  1174.59 | Episode steps:  340 | Average reward:  1066.39 | Step Count: 155442 | Episode Q0:   418.07
Episode: 466/1000 | Episode reward:  1152.81 | Episode steps:  340 | Average reward:  1074.09 | Step Count: 155782 | Episode Q0:   418.07
Episode: 467/1000 | Episode reward:  1043.68 | Episode steps:  340 | Average reward:  1072.88 | Step Count: 156122 | Episode Q0:   418.07
Episode: 468/1000 | Episode reward:   879.77 | Episode steps:  340 | Average reward:  1069.50 | Step Count: 156462 | Episode Q0:   418.07
Episode: 469/1000 | Episode reward:  1115.85 | Episode steps:  340 | Average reward:  1071.48 | Step Count: 156802 | Episode Q0:   417.10
Episode: 470/1000 | Episode reward:  1105.99 | Episode steps:  340 | Average reward:  1068.57 | Step Count: 157142 | Episode Q0:   417.10
Episode: 471/1000 | Episode reward:   915.18 | Episode steps:  340 | Average reward:  1058.91 | Step Count: 157482 | Episode Q0:   417.10
Episode: 472/1000 | Episode reward:  1040.83 | Episode steps:  340 | Average reward:  1059.52 | Step Count: 157822 | Episode Q0:   417.10
Episode: 473/1000 | Episode reward:   937.40 | Episode steps:  340 | Average reward:  1053.76 | Step Count: 158162 | Episode Q0:   417.10
Episode: 474/1000 | Episode reward:  1098.47 | Episode steps:  340 | Average reward:  1059.37 | Step Count: 158502 | Episode Q0:   417.10
Episode: 475/1000 | Episode reward:   985.43 | Episode steps:  340 | Average reward:  1052.58 | Step Count: 158842 | Episode Q0:   420.11
Episode: 476/1000 | Episode reward:  1044.36 | Episode steps:  340 | Average reward:  1043.92 | Step Count: 159182 | Episode Q0:   420.11
Episode: 477/1000 | Episode reward:   822.14 | Episode steps:  340 | Average reward:  1034.09 | Step Count: 159522 | Episode Q0:   420.11
Episode: 478/1000 | Episode reward:   998.10 | Episode steps:  340 | Average reward:  1037.02 | Step Count: 159862 | Episode Q0:   420.11
Episode: 479/1000 | Episode reward:  1240.27 | Episode steps:  340 | Average reward:  1043.25 | Step Count: 160202 | Episode Q0:   420.11
Episode: 480/1000 | Episode reward:  1169.20 | Episode steps:  340 | Average reward:  1048.15 | Step Count: 160542 | Episode Q0:   420.11
Episode: 481/1000 | Episode reward:  1221.03 | Episode steps:  340 | Average reward:  1050.28 | Step Count: 160882 | Episode Q0:   417.50
Episode: 482/1000 | Episode reward:   939.19 | Episode steps:  340 | Average reward:  1041.74 | Step Count: 161222 | Episode Q0:   417.50
Episode: 483/1000 | Episode reward:   927.69 | Episode steps:  340 | Average reward:  1034.09 | Step Count: 161562 | Episode Q0:   417.50
Episode: 484/1000 | Episode reward:  1146.58 | Episode steps:  340 | Average reward:  1042.31 | Step Count: 161902 | Episode Q0:   417.50
Episode: 485/1000 | Episode reward:  1201.87 | Episode steps:  340 | Average reward:  1052.39 | Step Count: 162242 | Episode Q0:   417.50
Episode: 486/1000 | Episode reward:  1190.89 | Episode steps:  340 | Average reward:  1058.85 | Step Count: 162582 | Episode Q0:   417.50
Episode: 487/1000 | Episode reward:  1049.99 | Episode steps:  340 | Average reward:  1056.91 | Step Count: 162922 | Episode Q0:   413.20
Episode: 488/1000 | Episode reward:  1258.58 | Episode steps:  340 | Average reward:  1072.56 | Step Count: 163262 | Episode Q0:   413.20
Episode: 489/1000 | Episode reward:  1288.65 | Episode steps:  340 | Average reward:  1077.94 | Step Count: 163602 | Episode Q0:   413.20
Episode: 490/1000 | Episode reward:   941.95 | Episode steps:  340 | Average reward:  1068.64 | Step Count: 163942 | Episode Q0:   413.20
Episode: 491/1000 | Episode reward:  1041.86 | Episode steps:  340 | Average reward:  1064.20 | Step Count: 164282 | Episode Q0:   413.20
Episode: 492/1000 | Episode reward:  1191.44 | Episode steps:  340 | Average reward:  1070.11 | Step Count: 164622 | Episode Q0:   413.20
Episode: 493/1000 | Episode reward:   906.92 | Episode steps:  340 | Average reward:  1071.19 | Step Count: 164962 | Episode Q0:   417.50
Episode: 494/1000 | Episode reward:  1088.05 | Episode steps:  340 | Average reward:  1070.08 | Step Count: 165302 | Episode Q0:   417.50
Episode: 495/1000 | Episode reward:  1176.47 | Episode steps:  340 | Average reward:  1072.90 | Step Count: 165642 | Episode Q0:   417.50
Episode: 496/1000 | Episode reward:  1220.55 | Episode steps:  340 | Average reward:  1085.12 | Step Count: 165982 | Episode Q0:   417.50
Episode: 497/1000 | Episode reward:  1143.30 | Episode steps:  340 | Average reward:  1089.22 | Step Count: 166322 | Episode Q0:   417.50
Episode: 498/1000 | Episode reward:   982.17 | Episode steps:  340 | Average reward:  1091.01 | Step Count: 166662 | Episode Q0:   417.50
Episode: 499/1000 | Episode reward:  1258.71 | Episode steps:  340 | Average reward:  1097.42 | Step Count: 167002 | Episode Q0:   421.77
Episode: 500/1000 | Episode reward:  1209.71 | Episode steps:  340 | Average reward:  1106.39 | Step Count: 167342 | Episode Q0:   421.77
Episode: 501/1000 | Episode reward:  1162.70 | Episode steps:  340 | Average reward:  1111.12 | Step Count: 167682 | Episode Q0:   421.77
Episode: 502/1000 | Episode reward:  1173.73 | Episode steps:  340 | Average reward:  1125.18 | Step Count: 168022 | Episode Q0:   421.77
Episode: 503/1000 | Episode reward:   999.11 | Episode steps:  340 | Average reward:  1125.22 | Step Count: 168362 | Episode Q0:   421.77
Episode: 504/1000 | Episode reward:  1214.76 | Episode steps:  340 | Average reward:  1124.20 | Step Count: 168702 | Episode Q0:   421.77
Episode: 505/1000 | Episode reward:  1106.18 | Episode steps:  340 | Average reward:  1121.68 | Step Count: 169042 | Episode Q0:   420.62
Episode: 506/1000 | Episode reward:  1065.72 | Episode steps:  340 | Average reward:  1115.47 | Step Count: 169382 | Episode Q0:   420.62
Episode: 507/1000 | Episode reward:  1226.36 | Episode steps:  340 | Average reward:  1126.96 | Step Count: 169722 | Episode Q0:   420.62
Episode: 508/1000 | Episode reward:  1186.86 | Episode steps:  340 | Average reward:  1137.32 | Step Count: 170062 | Episode Q0:   420.62
Episode: 509/1000 | Episode reward:  1288.89 | Episode steps:  340 | Average reward:  1143.02 | Step Count: 170402 | Episode Q0:   420.62
Episode: 510/1000 | Episode reward:  1272.06 | Episode steps:  340 | Average reward:  1145.82 | Step Count: 170742 | Episode Q0:   420.62
Episode: 511/1000 | Episode reward:  1002.46 | Episode steps:  340 | Average reward:  1138.29 | Step Count: 171082 | Episode Q0:   424.61
Episode: 512/1000 | Episode reward:  1219.65 | Episode steps:  340 | Average reward:  1145.07 | Step Count: 171422 | Episode Q0:   424.61
Episode: 513/1000 | Episode reward:  1156.52 | Episode steps:  340 | Average reward:  1140.99 | Step Count: 171762 | Episode Q0:   424.61
Episode: 514/1000 | Episode reward:  1078.06 | Episode steps:  340 | Average reward:  1132.57 | Step Count: 172102 | Episode Q0:   424.61
Episode: 515/1000 | Episode reward:   820.17 | Episode steps:  340 | Average reward:  1127.70 | Step Count: 172442 | Episode Q0:   424.61
Episode: 516/1000 | Episode reward:  1100.34 | Episode steps:  340 | Average reward:  1130.04 | Step Count: 172782 | Episode Q0:   424.61
Episode: 517/1000 | Episode reward:   982.90 | Episode steps:  340 | Average reward:  1121.69 | Step Count: 173122 | Episode Q0:   427.91
Episode: 518/1000 | Episode reward:  1020.68 | Episode steps:  340 | Average reward:  1126.24 | Step Count: 173462 | Episode Q0:   427.91
Episode: 519/1000 | Episode reward:  1203.96 | Episode steps:  340 | Average reward:  1130.88 | Step Count: 173802 | Episode Q0:   427.91
Episode: 520/1000 | Episode reward:   874.87 | Episode steps:  340 | Average reward:  1118.82 | Step Count: 174142 | Episode Q0:   427.91
Episode: 521/1000 | Episode reward:   923.44 | Episode steps:  340 | Average reward:  1106.93 | Step Count: 174482 | Episode Q0:   427.91
Episode: 522/1000 | Episode reward:  1256.71 | Episode steps:  340 | Average reward:  1111.47 | Step Count: 174822 | Episode Q0:   427.91
Episode: 523/1000 | Episode reward:  1089.32 | Episode steps:  340 | Average reward:  1115.75 | Step Count: 175162 | Episode Q0:   428.89
Episode: 524/1000 | Episode reward:   887.19 | Episode steps:  340 | Average reward:  1100.89 | Step Count: 175502 | Episode Q0:   428.89
Episode: 525/1000 | Episode reward:   840.87 | Episode steps:  340 | Average reward:  1086.14 | Step Count: 175842 | Episode Q0:   428.89
Episode: 526/1000 | Episode reward:  1077.77 | Episode steps:  340 | Average reward:  1082.74 | Step Count: 176182 | Episode Q0:   428.89
Episode: 527/1000 | Episode reward:  1049.16 | Episode steps:  340 | Average reward:  1077.76 | Step Count: 176522 | Episode Q0:   428.89
Episode: 528/1000 | Episode reward:  1044.76 | Episode steps:  340 | Average reward:  1079.59 | Step Count: 176862 | Episode Q0:   428.89
Episode: 529/1000 | Episode reward:  1304.75 | Episode steps:  340 | Average reward:  1083.19 | Step Count: 177202 | Episode Q0:   430.73
Episode: 530/1000 | Episode reward:  1051.75 | Episode steps:  340 | Average reward:  1081.01 | Step Count: 177542 | Episode Q0:   430.73
Episode: 531/1000 | Episode reward:  1323.93 | Episode steps:  340 | Average reward:  1091.34 | Step Count: 177882 | Episode Q0:   430.73
Episode: 532/1000 | Episode reward:  1088.78 | Episode steps:  340 | Average reward:  1085.83 | Step Count: 178222 | Episode Q0:   430.73
Episode: 533/1000 | Episode reward:  1133.10 | Episode steps:  340 | Average reward:  1083.68 | Step Count: 178562 | Episode Q0:   430.73
Episode: 534/1000 | Episode reward:  1279.47 | Episode steps:  340 | Average reward:  1083.31 | Step Count: 178902 | Episode Q0:   430.73
Episode: 535/1000 | Episode reward:   897.41 | Episode steps:  340 | Average reward:  1068.32 | Step Count: 179242 | Episode Q0:   432.13
Episode: 536/1000 | Episode reward:   995.40 | Episode steps:  340 | Average reward:  1068.04 | Step Count: 179582 | Episode Q0:   432.13
Episode: 537/1000 | Episode reward:   887.71 | Episode steps:  340 | Average reward:  1054.76 | Step Count: 179922 | Episode Q0:   432.13
Episode: 538/1000 | Episode reward:  1289.43 | Episode steps:  340 | Average reward:  1060.08 | Step Count: 180262 | Episode Q0:   432.13
Episode: 539/1000 | Episode reward:  1314.03 | Episode steps:  340 | Average reward:  1069.52 | Step Count: 180602 | Episode Q0:   432.13
Episode: 540/1000 | Episode reward:  1179.99 | Episode steps:  340 | Average reward:  1083.91 | Step Count: 180942 | Episode Q0:   432.13
Episode: 541/1000 | Episode reward:  1024.75 | Episode steps:  340 | Average reward:  1080.89 | Step Count: 181282 | Episode Q0:   429.43
Episode: 542/1000 | Episode reward:  1266.75 | Episode steps:  340 | Average reward:  1092.24 | Step Count: 181622 | Episode Q0:   429.43
Episode: 543/1000 | Episode reward:  1062.18 | Episode steps:  340 | Average reward:  1093.90 | Step Count: 181962 | Episode Q0:   429.43
Episode: 544/1000 | Episode reward:  1284.13 | Episode steps:  340 | Average reward:  1097.11 | Step Count: 182302 | Episode Q0:   429.43
Episode: 545/1000 | Episode reward:  1199.58 | Episode steps:  340 | Average reward:  1110.09 | Step Count: 182642 | Episode Q0:   429.43
Episode: 546/1000 | Episode reward:  1070.84 | Episode steps:  340 | Average reward:  1115.99 | Step Count: 182982 | Episode Q0:   429.43
Episode: 547/1000 | Episode reward:  1036.77 | Episode steps:  340 | Average reward:  1107.19 | Step Count: 183322 | Episode Q0:   425.65
Episode: 548/1000 | Episode reward:  1235.71 | Episode steps:  340 | Average reward:  1113.05 | Step Count: 183662 | Episode Q0:   425.65
Episode: 549/1000 | Episode reward:  1248.75 | Episode steps:  340 | Average reward:  1127.51 | Step Count: 184002 | Episode Q0:   425.65
Episode: 550/1000 | Episode reward:  1269.90 | Episode steps:  340 | Average reward:  1144.67 | Step Count: 184342 | Episode Q0:   425.65
Episode: 551/1000 | Episode reward:  1248.74 | Episode steps:  340 | Average reward:  1151.51 | Step Count: 184682 | Episode Q0:   425.65
Episode: 552/1000 | Episode reward:  1057.61 | Episode steps:  340 | Average reward:  1151.85 | Step Count: 185022 | Episode Q0:   425.65
Episode: 553/1000 | Episode reward:  1116.36 | Episode steps:  340 | Average reward:  1154.71 | Step Count: 185362 | Episode Q0:   429.98
Episode: 554/1000 | Episode reward:  1066.24 | Episode steps:  340 | Average reward:  1145.17 | Step Count: 185702 | Episode Q0:   429.98
Episode: 555/1000 | Episode reward:  1281.62 | Episode steps:  340 | Average reward:  1154.37 | Step Count: 186042 | Episode Q0:   429.98
Episode: 556/1000 | Episode reward:  1277.64 | Episode steps:  340 | Average reward:  1152.52 | Step Count: 186382 | Episode Q0:   429.98
Episode: 557/1000 | Episode reward:  1276.82 | Episode steps:  340 | Average reward:  1160.04 | Step Count: 186722 | Episode Q0:   429.98
Episode: 558/1000 | Episode reward:  1263.60 | Episode steps:  340 | Average reward:  1165.26 | Step Count: 187062 | Episode Q0:   429.98
Episode: 559/1000 | Episode reward:  1060.61 | Episode steps:  340 | Average reward:  1156.50 | Step Count: 187402 | Episode Q0:   436.20
Episode: 560/1000 | Episode reward:  1221.62 | Episode steps:  340 | Average reward:  1169.47 | Step Count: 187742 | Episode Q0:   436.20
Episode: 561/1000 | Episode reward:  1321.93 | Episode steps:  340 | Average reward:  1182.53 | Step Count: 188082 | Episode Q0:   436.20
Episode: 562/1000 | Episode reward:  1285.22 | Episode steps:  340 | Average reward:  1198.43 | Step Count: 188422 | Episode Q0:   436.20
Episode: 563/1000 | Episode reward:  1310.81 | Episode steps:  340 | Average reward:  1199.29 | Step Count: 188762 | Episode Q0:   436.20
Episode: 564/1000 | Episode reward:  1325.11 | Episode steps:  340 | Average reward:  1199.73 | Step Count: 189102 | Episode Q0:   436.20
Episode: 565/1000 | Episode reward:  1102.00 | Episode steps:  340 | Average reward:  1196.61 | Step Count: 189442 | Episode Q0:   438.79
Episode: 566/1000 | Episode reward:  1229.42 | Episode steps:  340 | Average reward:  1204.80 | Step Count: 189782 | Episode Q0:   438.79
Episode: 567/1000 | Episode reward:   966.01 | Episode steps:  340 | Average reward:  1192.77 | Step Count: 190122 | Episode Q0:   438.79
Episode: 568/1000 | Episode reward:  1319.11 | Episode steps:  340 | Average reward:  1203.05 | Step Count: 190462 | Episode Q0:   438.79
Episode: 569/1000 | Episode reward:  1051.53 | Episode steps:  340 | Average reward:  1193.74 | Step Count: 190802 | Episode Q0:   438.79
Episode: 570/1000 | Episode reward:  1058.20 | Episode steps:  340 | Average reward:  1188.09 | Step Count: 191142 | Episode Q0:   438.79
Episode: 571/1000 | Episode reward:  1267.32 | Episode steps:  340 | Average reward:  1195.95 | Step Count: 191482 | Episode Q0:   439.93
Episode: 572/1000 | Episode reward:  1316.53 | Episode steps:  340 | Average reward:  1207.14 | Step Count: 191822 | Episode Q0:   439.93
Episode: 573/1000 | Episode reward:  1274.30 | Episode steps:  340 | Average reward:  1208.68 | Step Count: 192162 | Episode Q0:   439.93
Episode: 574/1000 | Episode reward:  1043.61 | Episode steps:  340 | Average reward:  1200.48 | Step Count: 192502 | Episode Q0:   439.93
Episode: 575/1000 | Episode reward:  1150.95 | Episode steps:  340 | Average reward:  1195.72 | Step Count: 192842 | Episode Q0:   439.93
Episode: 576/1000 | Episode reward:  1324.75 | Episode steps:  340 | Average reward:  1198.76 | Step Count: 193182 | Episode Q0:   439.93
Episode: 577/1000 | Episode reward:  1163.82 | Episode steps:  340 | Average reward:  1203.01 | Step Count: 193522 | Episode Q0:   444.63
Episode: 578/1000 | Episode reward:  1206.76 | Episode steps:  340 | Average reward:  1206.62 | Step Count: 193862 | Episode Q0:   444.63
Episode: 579/1000 | Episode reward:  1123.07 | Episode steps:  340 | Average reward:  1208.89 | Step Count: 194202 | Episode Q0:   444.63
Episode: 580/1000 | Episode reward:  1258.47 | Episode steps:  340 | Average reward:  1207.97 | Step Count: 194542 | Episode Q0:   444.63
Episode: 581/1000 | Episode reward:  1070.87 | Episode steps:  340 | Average reward:  1199.70 | Step Count: 194882 | Episode Q0:   444.63
Episode: 582/1000 | Episode reward:  1155.99 | Episode steps:  340 | Average reward:  1194.87 | Step Count: 195222 | Episode Q0:   444.63
Episode: 583/1000 | Episode reward:  1300.16 | Episode steps:  340 | Average reward:  1196.33 | Step Count: 195562 | Episode Q0:   446.39
Episode: 584/1000 | Episode reward:  1206.68 | Episode steps:  340 | Average reward:  1202.17 | Step Count: 195902 | Episode Q0:   446.39
Episode: 585/1000 | Episode reward:  1053.47 | Episode steps:  340 | Average reward:  1195.44 | Step Count: 196242 | Episode Q0:   446.39
Episode: 586/1000 | Episode reward:  1199.28 | Episode steps:  340 | Average reward:  1190.54 | Step Count: 196582 | Episode Q0:   446.39
Episode: 587/1000 | Episode reward:  1297.15 | Episode steps:  340 | Average reward:  1191.02 | Step Count: 196922 | Episode Q0:   446.39
Episode: 588/1000 | Episode reward:  1247.51 | Episode steps:  340 | Average reward:  1188.48 | Step Count: 197262 | Episode Q0:   446.39
Episode: 589/1000 | Episode reward:  1150.07 | Episode steps:  340 | Average reward:  1181.48 | Step Count: 197602 | Episode Q0:   450.15
Episode: 590/1000 | Episode reward:  1348.33 | Episode steps:  340 | Average reward:  1191.34 | Step Count: 197942 | Episode Q0:   450.15
Episode: 591/1000 | Episode reward:  1372.79 | Episode steps:  340 | Average reward:  1197.07 | Step Count: 198282 | Episode Q0:   450.15
Episode: 592/1000 | Episode reward:  1155.53 | Episode steps:  340 | Average reward:  1204.65 | Step Count: 198622 | Episode Q0:   450.15
Episode: 593/1000 | Episode reward:  1230.30 | Episode steps:  340 | Average reward:  1201.10 | Step Count: 198962 | Episode Q0:   450.15
Episode: 594/1000 | Episode reward:  1281.74 | Episode steps:  340 | Average reward:  1210.31 | Step Count: 199302 | Episode Q0:   450.15
Episode: 595/1000 | Episode reward:  1430.01 | Episode steps:  340 | Average reward:  1225.18 | Step Count: 199642 | Episode Q0:   454.24
Episode: 596/1000 | Episode reward:  1146.82 | Episode steps:  340 | Average reward:  1220.36 | Step Count: 199982 | Episode Q0:   454.24
Episode: 597/1000 | Episode reward:  1396.44 | Episode steps:  340 | Average reward:  1223.56 | Step Count: 200322 | Episode Q0:   454.24
Episode: 598/1000 | Episode reward:   950.55 | Episode steps:  340 | Average reward:  1210.61 | Step Count: 200662 | Episode Q0:   454.24
Episode: 599/1000 | Episode reward:  1201.18 | Episode steps:  340 | Average reward:  1216.91 | Step Count: 201002 | Episode Q0:   454.24
Episode: 600/1000 | Episode reward:  1261.62 | Episode steps:  340 | Average reward:  1221.34 | Step Count: 201342 | Episode Q0:   454.24
Episode: 601/1000 | Episode reward:  1245.82 | Episode steps:  340 | Average reward:  1218.18 | Step Count: 201682 | Episode Q0:   454.65
Episode: 602/1000 | Episode reward:  1266.69 | Episode steps:  340 | Average reward:  1222.29 | Step Count: 202022 | Episode Q0:   454.65
Episode: 603/1000 | Episode reward:  1209.89 | Episode steps:  340 | Average reward:  1222.42 | Step Count: 202362 | Episode Q0:   454.65
Episode: 604/1000 | Episode reward:  1261.94 | Episode steps:  340 | Average reward:  1227.97 | Step Count: 202702 | Episode Q0:   454.65
Episode: 605/1000 | Episode reward:  1237.61 | Episode steps:  340 | Average reward:  1227.14 | Step Count: 203042 | Episode Q0:   454.65
Episode: 606/1000 | Episode reward:   821.32 | Episode steps:  340 | Average reward:  1217.16 | Step Count: 203382 | Episode Q0:   454.65
Episode: 607/1000 | Episode reward:  1299.82 | Episode steps:  340 | Average reward:  1222.91 | Step Count: 203722 | Episode Q0:   456.17
Episode: 608/1000 | Episode reward:  1248.36 | Episode steps:  340 | Average reward:  1220.84 | Step Count: 204062 | Episode Q0:   456.17
Episode: 609/1000 | Episode reward:  1230.66 | Episode steps:  340 | Average reward:  1221.80 | Step Count: 204402 | Episode Q0:   456.17
Episode: 610/1000 | Episode reward:  1343.53 | Episode steps:  340 | Average reward:  1233.40 | Step Count: 204742 | Episode Q0:   456.17
Episode: 611/1000 | Episode reward:  1305.55 | Episode steps:  340 | Average reward:  1237.65 | Step Count: 205082 | Episode Q0:   456.17
Episode: 612/1000 | Episode reward:  1328.32 | Episode steps:  340 | Average reward:  1238.90 | Step Count: 205422 | Episode Q0:   456.17
Episode: 613/1000 | Episode reward:  1291.41 | Episode steps:  340 | Average reward:  1240.65 | Step Count: 205762 | Episode Q0:   458.36
Episode: 614/1000 | Episode reward:  1409.18 | Episode steps:  340 | Average reward:  1251.02 | Step Count: 206102 | Episode Q0:   458.36
Episode: 615/1000 | Episode reward:  1378.37 | Episode steps:  340 | Average reward:  1252.22 | Step Count: 206442 | Episode Q0:   458.36
Episode: 616/1000 | Episode reward:  1366.93 | Episode steps:  340 | Average reward:  1251.98 | Step Count: 206782 | Episode Q0:   458.36
Episode: 617/1000 | Episode reward:  1277.44 | Episode steps:  340 | Average reward:  1256.86 | Step Count: 207122 | Episode Q0:   458.36
Episode: 618/1000 | Episode reward:  1125.59 | Episode steps:  340 | Average reward:  1252.67 | Step Count: 207462 | Episode Q0:   458.36
Episode: 619/1000 | Episode reward:  1302.40 | Episode steps:  340 | Average reward:  1253.50 | Step Count: 207802 | Episode Q0:   458.37
Episode: 620/1000 | Episode reward:  1121.61 | Episode steps:  340 | Average reward:  1241.16 | Step Count: 208142 | Episode Q0:   458.37
Episode: 621/1000 | Episode reward:  1326.83 | Episode steps:  340 | Average reward:  1248.36 | Step Count: 208482 | Episode Q0:   458.37
Episode: 622/1000 | Episode reward:  1285.89 | Episode steps:  340 | Average reward:  1243.94 | Step Count: 208822 | Episode Q0:   458.37
Episode: 623/1000 | Episode reward:  1223.07 | Episode steps:  340 | Average reward:  1254.84 | Step Count: 209162 | Episode Q0:   458.37
Episode: 624/1000 | Episode reward:  1154.04 | Episode steps:  340 | Average reward:  1252.95 | Step Count: 209502 | Episode Q0:   458.37
Episode: 625/1000 | Episode reward:  1338.59 | Episode steps:  340 | Average reward:  1256.03 | Step Count: 209842 | Episode Q0:   459.37
Episode: 626/1000 | Episode reward:  1274.84 | Episode steps:  340 | Average reward:  1257.19 | Step Count: 210182 | Episode Q0:   459.37
Episode: 627/1000 | Episode reward:  1263.38 | Episode steps:  340 | Average reward:  1257.06 | Step Count: 210522 | Episode Q0:   459.37
Episode: 628/1000 | Episode reward:  1316.17 | Episode steps:  340 | Average reward:  1261.31 | Step Count: 210862 | Episode Q0:   459.37
Episode: 629/1000 | Episode reward:  1239.80 | Episode steps:  340 | Average reward:  1260.43 | Step Count: 211202 | Episode Q0:   459.37
Episode: 630/1000 | Episode reward:  1202.02 | Episode steps:  340 | Average reward:  1259.00 | Step Count: 211542 | Episode Q0:   459.37
Episode: 631/1000 | Episode reward:  1231.17 | Episode steps:  340 | Average reward:  1275.40 | Step Count: 211882 | Episode Q0:   459.23
Episode: 632/1000 | Episode reward:  1165.62 | Episode steps:  340 | Average reward:  1270.03 | Step Count: 212222 | Episode Q0:   459.23
Episode: 633/1000 | Episode reward:  1062.71 | Episode steps:  340 | Average reward:  1262.60 | Step Count: 212562 | Episode Q0:   459.23
Episode: 634/1000 | Episode reward:  1226.63 | Episode steps:  340 | Average reward:  1262.44 | Step Count: 212902 | Episode Q0:   459.23
Episode: 635/1000 | Episode reward:  1249.97 | Episode steps:  340 | Average reward:  1258.70 | Step Count: 213242 | Episode Q0:   459.23
Episode: 636/1000 | Episode reward:  1345.09 | Episode steps:  340 | Average reward:  1260.28 | Step Count: 213582 | Episode Q0:   459.23
Episode: 637/1000 | Episode reward:  1255.83 | Episode steps:  340 | Average reward:  1257.38 | Step Count: 213922 | Episode Q0:   460.43
Episode: 638/1000 | Episode reward:  1282.34 | Episode steps:  340 | Average reward:  1257.02 | Step Count: 214262 | Episode Q0:   460.43
Episode: 639/1000 | Episode reward:  1219.47 | Episode steps:  340 | Average reward:  1249.43 | Step Count: 214602 | Episode Q0:   460.43
Episode: 640/1000 | Episode reward:  1333.80 | Episode steps:  340 | Average reward:  1247.65 | Step Count: 214942 | Episode Q0:   460.43
Episode: 641/1000 | Episode reward:  1333.61 | Episode steps:  340 | Average reward:  1246.32 | Step Count: 215282 | Episode Q0:   460.43
Episode: 642/1000 | Episode reward:  1264.79 | Episode steps:  340 | Average reward:  1245.81 | Step Count: 215622 | Episode Q0:   460.43
Episode: 643/1000 | Episode reward:  1271.66 | Episode steps:  340 | Average reward:  1251.65 | Step Count: 215962 | Episode Q0:   461.22
Episode: 644/1000 | Episode reward:  1325.91 | Episode steps:  340 | Average reward:  1252.59 | Step Count: 216302 | Episode Q0:   461.22
Episode: 645/1000 | Episode reward:  1074.06 | Episode steps:  340 | Average reward:  1250.69 | Step Count: 216642 | Episode Q0:   461.22
Episode: 646/1000 | Episode reward:  1285.97 | Episode steps:  340 | Average reward:  1249.06 | Step Count: 216982 | Episode Q0:   461.22
Episode: 647/1000 | Episode reward:  1332.74 | Episode steps:  340 | Average reward:  1250.93 | Step Count: 217322 | Episode Q0:   461.22
Episode: 648/1000 | Episode reward:  1310.46 | Episode steps:  340 | Average reward:  1254.43 | Step Count: 217662 | Episode Q0:   461.22
Episode: 649/1000 | Episode reward:  1049.78 | Episode steps:  340 | Average reward:  1250.26 | Step Count: 218002 | Episode Q0:   462.75
Episode: 650/1000 | Episode reward:  1383.39 | Episode steps:  340 | Average reward:  1252.05 | Step Count: 218342 | Episode Q0:   462.75
Episode: 651/1000 | Episode reward:  1220.91 | Episode steps:  340 | Average reward:  1249.89 | Step Count: 218682 | Episode Q0:   462.75
Episode: 652/1000 | Episode reward:  1337.89 | Episode steps:  340 | Average reward:  1252.87 | Step Count: 219022 | Episode Q0:   462.75
Episode: 653/1000 | Episode reward:  1332.28 | Episode steps:  340 | Average reward:  1253.52 | Step Count: 219362 | Episode Q0:   462.75
Episode: 654/1000 | Episode reward:  1345.50 | Episode steps:  340 | Average reward:  1257.74 | Step Count: 219702 | Episode Q0:   462.75
Episode: 655/1000 | Episode reward:  1298.68 | Episode steps:  340 | Average reward:  1261.61 | Step Count: 220042 | Episode Q0:   462.30
Episode: 656/1000 | Episode reward:  1411.01 | Episode steps:  340 | Average reward:  1268.80 | Step Count: 220382 | Episode Q0:   462.30
Episode: 657/1000 | Episode reward:  1260.16 | Episode steps:  340 | Average reward:  1272.59 | Step Count: 220722 | Episode Q0:   462.30
Episode: 658/1000 | Episode reward:  1272.72 | Episode steps:  340 | Average reward:  1280.99 | Step Count: 221062 | Episode Q0:   462.30
Episode: 659/1000 | Episode reward:  1396.09 | Episode steps:  340 | Average reward:  1287.76 | Step Count: 221402 | Episode Q0:   462.30
Episode: 660/1000 | Episode reward:  1303.11 | Episode steps:  340 | Average reward:  1289.89 | Step Count: 221742 | Episode Q0:   462.30
Episode: 661/1000 | Episode reward:  1231.14 | Episode steps:  340 | Average reward:  1285.33 | Step Count: 222082 | Episode Q0:   465.62
Episode: 662/1000 | Episode reward:  1336.04 | Episode steps:  340 | Average reward:  1288.54 | Step Count: 222422 | Episode Q0:   465.62
