set,draw,agent,train_Hz,run_Hz,base_mass,delay_s,explore,mse_ee,rms_ee,max_ee,completed,stop_reason,t_end,ori_max,w_mean,sat_frac_J2,sat_frac_J4,sat_frac_J6,qlim_frac,ret,matched
mass,8,ppo_10hz,10,40,66.6525523570586,0,0,0.00429163689408823,0.0655105861223072,0.186287547448423,1,none,8.5,0.010971017481608,0.00322333418815121,0,0,1,0,1544.91808890595,0
mass,8,ppo_10hz,10,10,66.6525523570586,0,0,0.00435979222886877,0.0660287227566062,0.189624825707909,1,none,8.5,0.0131163209614536,0.00413124228717065,0,0,1,0,380.737897423994,1
mass,1,CDR2-4,40,40,67.5452726186304,0,0,0.00344363937168515,0.0586825303790246,0.173031966136919,1,none,8.5,0.0122531965663241,0.00346888728266684,0,0,1,0,1564.15971410355,1
mass,1,CDR2-4,40,10,67.5452726186304,0,0,0.00401715333235186,0.0633810171293571,0.176824080493662,1,none,8.5,0.0152238504279014,0.00517346953144682,0,0,1,0,357.021078790696,0
mass,1,Optimized,40,40,67.5452726186304,0,0,0.00353533288665681,0.0594586653622229,0.175472135519576,1,none,8.5,0.0175519044033591,0.00306675052386903,0,0,0.909090909090909,0,1594.35056538567,1
mass,1,Optimized,40,10,67.5452726186304,0,0,0.00445317100534617,0.0667320837779413,0.19292772869123,1,none,8.5,0.0170292381066117,0.00390255873938084,0,0,0.930232558139535,0,363.107342849255,0
mass,1,PPO_base,40,40,67.5452726186304,0,0,9.95159849981379e-05,0.0099757698950075,0.0177831739623741,1,none,8.5,0.0549573445888627,0.00923556412757731,0.0527859237536657,0.0762463343108504,0.967741935483871,0,1703.12437174092,1
mass,1,PPO_base,40,10,67.5452726186304,0,0,0.00125826806912057,0.035472074496998,0.0447677721203713,1,none,8.5,0.049382924885646,0.0108154082971909,0.0465116279069767,0.0581395348837209,0.976744186046512,0,169.5378590418,0
mass,1,ppo_10hz,10,40,67.5452726186304,0,0,0.00428039777576591,0.0654247489545501,0.186099650359233,1,none,8.5,0.0108966358120305,0.00320016180072585,0,0,1,0,1545.99865989428,0
mass,1,ppo_10hz,10,10,67.5452726186304,0,0,0.00434687247113311,0.0659308157930198,0.189413049113226,1,none,8.5,0.0130261322348478,0.00410136211244429,0,0,1,0,380.761898486836,1
mass,9,CDR2-4,40,40,72.6905887043318,0,0,0.00339464336809453,0.0582635681030139,0.172110756004426,1,none,8.5,0.0117983502179573,0.00332762320009009,0,0,1,0,1564.51693737276,1
mass,9,CDR2-4,40,10,72.6905887043318,0,0,0.00397161365044897,0.0630207398437131,0.175878797925744,1,none,8.5,0.0145667227346086,0.00495635022978143,0,0,1,0,357.110876413102,0
mass,9,Optimized,40,40,72.6905887043318,0,0,0.00346637132856438,0.0588758976879706,0.174219275837267,1,none,8.5,0.0169009636227356,0.00294751250019241,0,0,0.909090909090909,0,1597.85029078494,1
mass,9,Optimized,40,10,72.6905887043318,0,0,0.0043803126424251,0.0661839303942059,0.191802444104937,1,none,8.5,0.0163989026035667,0.0037486837736867,0,0,0.930232558139535,0,368.243203626187,0
mass,9,PPO_base,40,40,72.6905887043318,0,0,0.000100177837957042,0.0100088879480711,0.017009335131168,1,none,8.5,0.0519650758780825,0.00875601395700445,0.0645161290322581,0.0762463343108504,0.967741935483871,0,1709.08557152181,1
mass,9,PPO_base,40,10,72.6905887043318,0,0,0.0012346971919213,0.0351382582368748,0.0444143279481925,1,none,8.5,0.0471036638139593,0.0103143328536472,0.0465116279069767,0.0581395348837209,0.976744186046512,0,185.607386955397,0
mass,9,ppo_10hz,10,40,72.6905887043318,0,0,0.00421953413054662,0.0649579412431353,0.185075788470231,1,none,8.5,0.010485520901852,0.00307299989075796,0,0,1,0,1550.43494302698,0
mass,9,ppo_10hz,10,10,72.6905887043318,0,0,0.00427691725084058,0.065398144093243,0.188257764796456,1,none,8.5,0.0125283101754018,0.00393732419397961,0,0,1,0,385.891848835927,1
mass,16,CDR2-4,40,40,74.2426134383133,0,0,0.00338081151393513,0.0581447462281428,0.171849023229013,1,none,8.5,0.0116671276569606,0.00328727581968361,0,0,1,0,1567.61774094555,1
mass,16,CDR2-4,40,10,74.2426134383133,0,0,0.00395881431997847,0.0629191093387253,0.17561037890141,1,none,8.5,0.014379839630655,0.00489442147371478,0,0,1,0,359.136098199302,0
mass,16,Optimized,40,40,74.2426134383133,0,0,0.00344688200869247,0.0587101525180481,0.173862080883469,1,none,8.5,0.0167135584926496,0.00291334423362564,0,0,0.909090909090909,0,1598.99147988859,1
mass,16,Optimized,40,10,74.2426134383133,0,0,0.00435965878390008,0.066027712241907,0.191481226727526,1,none,8.5,0.0162173666776107,0.00370463847763528,0,0,0.930232558139535,0,369.281699925297,0
mass,16,PPO_base,40,40,74.2426134383133,0,0,9.75713221775562e-05,0.00987781970768632,0.0171636317245056,1,none,8.5,0.0510385114100915,0.0086101632432531,0.0645161290322581,0.093841642228739,0.964809384164223,0,1713.15080282016,1
mass,16,PPO_base,40,10,74.2426134383133,0,0,0.0012283533486826,0.0350478722418723,0.0443167944015381,1,none,8.5,0.0464567748009133,0.0101722958665888,0.0465116279069767,0.0581395348837209,0.976744186046512,0,197.626498100986,0
mass,16,ppo_10hz,10,40,74.2426134383133,0,0,0.00420238077959702,0.0648257724951814,0.184785288184383,1,none,8.5,0.010367156722002,0.00303665228573641,0,0,1,0,1553.55788664866,0
mass,16,ppo_10hz,10,10,74.2426134383133,0,0,0.00425720991772965,0.0652472981642126,0.187929636219246,1,none,8.5,0.0123851635133174,0.00389041263996619,0,0,1,0,385.92845495657,1
mass,12,CDR2-4,40,40,74.655486077417,0,0,0.00337720988144436,0.0581137667118933,0.171780669606241,1,none,8.5,0.0116326089795344,0.00327677610254237,0,0,1,0,1567.64398243085,1
mass,12,CDR2-4,40,10,74.655486077417,0,0,0.00395547879221111,0.0628925972767154,0.175540206388064,1,none,8.5,0.0143309669586575,0.00487821155526012,0,0,1,0,359.142670036896,0
mass,12,Optimized,40,40,74.655486077417,0,0,0.0034417927631063,0.0586667943823958,0.173768576665368,1,none,8.5,0.0166643727530736,0.00290438772677621,0,0,0.909090909090909,0,1599.02834533728,1
mass,12,Optimized,40,10,74.655486077417,0,0,0.00435426097079102,0.0659868242211354,0.19139711088098,1,none,8.5,0.016169717158458,0.00369309577730266,0,0,0.930232558139535,0,369.291759494448,0
mass,12,PPO_base,40,40,74.655486077417,0,0,9.93202766066254e-05,0.00996595588022671,0.017527976221461,1,none,8.5,0.0514371008920246,0.00864707051905924,0.0557184750733138,0.0821114369501466,0.970674486803519,0,1713.17755659829,1
mass,12,PPO_base,40,10,74.655486077417,0,0,0.00122672039358792,0.0350245684282892,0.0443261686794453,1,none,8.5,0.0462876522348574,0.0101351735443315,0.0465116279069767,0.0581395348837209,0.976744186046512,0,201.631427682684,0
mass,12,ppo_10hz,10,40,74.655486077417,0,0,0.00419790511689721,0.0647912425941748,0.184709346919678,1,none,8.5,0.0103360914556105,0.00302712995608221,0,0,1,0,1553.58996454948,0
mass,12,ppo_10hz,10,10,74.655486077417,0,0,0.00425207005690635,0.065207898730954,0.187843849743965,1,none,8.5,0.0123476031468273,0.00387812166351602,0,0,1,0,385.9380021244,1
mass,2,CDR2-4,40,40,85.7753190264357,0,0,0.00328960615948476,0.0573550883486789,0.170103954921073,1,none,8.5,0.0107707074326298,0.0030161564203074,0,0,1,0,1571.2818373809,1
mass,2,CDR2-4,40,10,85.7753190264357,0,0,0.00387515998223135,0.0622507829848858,0.173822807935368,1,none,8.5,0.0131322391329446,0.00447902970130033,0,0,1,0,360.300770298222,0
mass,2,Optimized,40,40,85.7753190264357,0,0,0.00331811550388685,0.0576030858885776,0.171466251016516,1,none,8.5,0.0154371109985117,0.002682282733277,0,0,0.909090909090909,0,1606.92376537132,1
mass,2,Optimized,40,10,85.7753190264357,0,0,0.00422250211900351,0.0649807826899885,0.189320869014515,1,none,8.5,0.014980635739625,0.0034073259205302,0,0,0.930232558139535,0,375.537123035822,0
mass,2,PPO_base,40,40,85.7753190264357,0,0,0.000101966298273939,0.0100978363164561,0.017828458041477,1,none,8.5,0.0459439239798228,0.00776559017150704,0.06158357771261,0.105571847507331,0.967741935483871,0,1735.18947408138,1
mass,2,PPO_base,40,10,85.7753190264357,0,0,0.00119014987210067,0.0344985488405045,0.0447815172892649,1,none,8.5,0.0421532342442171,0.00922901622743228,0.0465116279069767,0.0581395348837209,0.976744186046512,0,210.740955745426,0
mass,2,ppo_10hz,10,40,85.7753190264357,0,0,0.00408960367072669,0.0639500091534527,0.182853336169995,1,none,8.5,0.00956096221310936,0.00279139204107402,0,0,1,0,1557.36611572414,0
mass,2,ppo_10hz,10,10,85.7753190264357,0,0,0.00412768131295712,0.064247033495385,0.185741968480321,1,none,8.5,0.0114125633933183,0.00357426868835113,0,0,1,0,386.169011175033,1
mass,17,CDR2-4,40,40,97.7292923465962,0,0,0.00321207689799495,0.0566751876749866,0.168595963342405,1,none,8.5,0.00997071779656516,0.00277762286607697,0,0,1,0,1579.84557191436,1
mass,17,CDR2-4,40,10,97.7292923465962,0,0,0.00380542730426223,0.0616881455732155,0.17228528310706,1,none,8.5,0.0120536947406364,0.00411740416350994,0,0,1,0,362.437787524723,0
mass,17,Optimized,40,40,97.7292923465962,0,0,0.0032086552260038,0.0566449929473364,0.16937839390552,1,none,8.5,0.014299794903082,0.00247849858074359,0,0,0.906158357771261,0,1614.71530399037,1
mass,17,Optimized,40,10,97.7292923465962,0,0,0.00410507610699278,0.0640708678495366,0.187434017186916,1,none,8.5,0.0138777396345091,0.00314578152237353,0,0,0.930232558139535,0,381.755450412077,0
mass,17,PPO_base,40,40,97.7292923465962,0,0,0.000102194317435453,0.0101091205075146,0.0163853312318879,1,none,8.5,0.0418484425537588,0.00707690914298071,0.0527859237536657,0.093841642228739,0.961876832844575,0,1765.41100861681,1
mass,17,PPO_base,40,10,97.7292923465962,0,0,0.00116213465163422,0.0340900960930623,0.0452228105459481,1,none,8.5,0.0384653190661924,0.00842176512455629,0.0465116279069767,0.0581395348837209,0.976744186046512,0,228.83136706994,0
mass,17,ppo_10hz,10,40,97.7292923465962,0,0,0.00399440364678376,0.0632012946606615,0.181192233390149,1,none,8.5,0.00884334567253098,0.0025757531768914,0,0,1,0,1562.04812630344,0
mass,17,ppo_10hz,10,10,97.7292923465962,0,0,0.00401849128708878,0.0633915711044361,0.183854702451195,1,none,8.5,0.0105494040505088,0.00329692375893139,0,0,1,0,388.371690046661,1
mass,4,CDR2-4,40,40,99.0472107749838,0,0,0.00320439263266224,0.056607354934339,0.168445162910915,1,none,8.5,0.00988945590819444,0.00275361568434932,0,0,1,0,1579.90139506166,1
mass,4,CDR2-4,40,10,99.0472107749838,0,0,0.00379858353256207,0.0616326498908011,0.172131874178877,1,none,8.5,0.0119457668440879,0.00408110292370291,0,0,1,0,362.451220886128,0
mass,4,Optimized,40,40,99.0472107749838,0,0,0.00319780032379549,0.0565490965780665,0.16916866415144,1,none,8.5,0.0141843513877407,0.00245790922569637,0,0,0.906158357771261,0,1615.79374068325,1
mass,4,Optimized,40,10,99.0472107749838,0,0,0.00409338748326155,0.0639795864574127,0.187244266941037,1,none,8.5,0.0137657581141436,0.00311939005382188,0,0,0.930232558139535,0,381.777162486238,0
mass,4,PPO_base,40,40,99.0472107749838,0,0,0.000106604964517066,0.0103249680153047,0.0166714192987074,1,none,8.5,0.0416752706912351,0.00703533984807835,0.0557184750733138,0.0967741935483871,0.964809384164223,0,1767.35268563468,1
mass,4,PPO_base,40,10,99.0472107749838,0,0,0.00115960340968283,0.0340529500878092,0.0452695679507208,1,none,8.5,0.038098329270033,0.00834144436141603,0.0465116279069767,0.0581395348837209,0.976744186046512,0,236.839864353184,0
mass,4,ppo_10hz,10,40,99.0472107749838,0,0,0.003984992944626,0.0631268005258147,0.181026477751081,1,none,8.5,0.00877056268401158,0.00255403421076934,0,0,1,0,1562.11551847906,0
mass,4,ppo_10hz,10,10,99.0472107749838,0,0,0.00400770576228541,0.0633064432920173,0.183666055903269,1,none,8.5,0.0104619810981543,0.0032689732859216,0,0,1,0,388.39170259609,1
mass,7,CDR2-4,40,40,99.4107531493673,0,0,0.00320230006404621,0.056588868729161,0.168404052380764,1,none,8.5,0.00986726421531095,0.00274706641161066,0,0,1,0,1579.91659521731,1
mass,7,CDR2-4,40,10,99.4107531493673,0,0,0.00379672205710165,0.0616175466657157,0.172090068997374,1,none,8.5,0.0119163409631911,0.00407120222569603,0,0,1,0,362.454874233512,0
mass,7,Optimized,40,40,99.4107531493673,0,0,0.00319484387051927,0.0565229499453033,0.169111457163553,1,none,8.5,0.0141528280349701,0.00245228992500332,0,0,0.906158357771261,0,1615.81510162844,1
mass,7,Optimized,40,10,99.4107531493673,0,0,0.00409020288135628,0.0639546939743775,0.187192504404433,1,none,8.5,0.0137351782119597,0.0031121880597619,0,0,0.930232558139535,0,381.783077365511,0
mass,7,PPO_base,40,40,99.4107531493673,0,0,0.000105585554142935,0.0102754831586128,0.0168922794806088,1,none,8.5,0.0416930156884889,0.00703130248480319,0.06158357771261,0.0997067448680352,0.964809384164223,0,1769.37771179587,1
mass,7,PPO_base,40,10,99.4107531493673,0,0,0.00115892099941565,0.0340429287725903,0.0452823711684268,1,none,8.5,0.0379983308104055,0.00831955946200309,0.0465116279069767,0.0581395348837209,0.976744186046512,0,236.842171711093,0
mass,7,ppo_10hz,10,40,99.4107531493673,0,0,0.0039824309861207,0.0631065051014608,0.180981303271711,1,none,8.5,0.0087506891443159,0.0025481084403364,0,0,1,0,1562.13386432593,0
mass,7,ppo_10hz,10,10,99.4107531493673,0,0,0.00400476976332427,0.0632832502588502,0.18361463224401,1,none,8.5,0.0104381138083738,0.00326134687561993,0,0,1,0,388.397150134983,1
mass,5,CDR2-4,40,40,103.198387230275,0,0,0.00318116628797921,0.0564018287644932,0.167987859892727,1,none,8.5,0.00964163759852277,0.002680639915198,0,0,1,0,1584.0700651951,1
mass,5,CDR2-4,40,10,103.198387230275,0,0,0.00377796930575928,0.0614651877550153,0.17166701477246,1,none,8.5,0.0116183041241438,0.00397084908229962,0,0,1,0,362.491666173165,0
mass,5,Optimized,40,40,103.198387230275,0,0,0.0031649806297219,0.0562581605611301,0.168531522886521,1,none,8.5,0.0138323827405007,0.00239523521439808,0,0,0.906158357771261,0,1616.0308219617,1
mass,5,Optimized,40,10,103.198387230275,0,0,0.00405800570345088,0.0637024780008665,0.18666766894293,1,none,8.5,0.0134242777176967,0.00303908489434418,0,0,0.930232558139535,0,381.842863120262,0
mass,5,PPO_base,40,40,103.198387230275,0,0,0.000103682302205182,0.0101824506974098,0.0170474440006404,1,none,8.5,0.0406983844824431,0.0068575085346359,0.0586510263929619,0.0967741935483871,0.953079178885631,0,1779.4386340579,1
mass,5,PPO_base,40,10,103.198387230275,0,0,0.00115219420434781,0.0339439862766265,0.0454129125751252,1,none,8.5,0.0369870884286567,0.00809826907407291,0.0465116279069767,0.0581395348837209,0.976744186046512,0,236.865215897951,0
mass,5,ppo_10hz,10,40,103.198387230275,0,0,0.00395653108294097,0.0629009624961413,0.180523825028495,1,none,8.5,0.00854877434449258,0.00248815335926006,0,0,1,0,1569.31926780275,0
mass,5,ppo_10hz,10,10,103.198387230275,0,0,0.00397514868659252,0.0630487802149456,0.183094070561202,1,none,8.5,0.0101956311824469,0.00318397137996069,0,0,1,0,388.45210500828,1
mass,3,CDR2-4,40,40,126.645080597169,0,0,0.0030726981337406,0.0554319234172927,0.165821517501295,1,none,8.5,0.0084413721720909,0.00233166174412934,0,0,1,0,1594.85641386517,1
mass,3,CDR2-4,40,10,126.645080597169,0,0,0.00368320551030764,0.0606894184377115,0.169472642398861,1,none,8.5,0.0100640139163802,0.00344545344587076,0,0,1,0,368.677217076141,0
mass,3,Optimized,40,40,126.645080597169,0,0,0.00301164755830614,0.054878479919784,0.165492305297768,1,none,8.5,0.0121280066691708,0.00209366581405948,0,0,0.906158357771261,0,1625.13687972877,1
mass,3,Optimized,40,10,126.645080597169,0,0,0.00389194462235555,0.0623854520089063,0.18391443911902,1,none,8.5,0.0117697694727238,0.00265333827048897,0,0,0.930232558139535,0,389.150786478948,0
mass,3,PPO_base,40,40,126.645080597169,0,0,0.000120171653370315,0.0109622832188516,0.0179831484818835,1,none,8.5,0.0352819586364717,0.00592860340470736,0.0586510263929619,0.0967741935483871,0.950146627565982,0,1821.48518231509,1
mass,3,PPO_base,40,10,126.645080597169,0,0,0.00112282067789418,0.0335085164979619,0.0461134517155149,1,none,8.5,0.0317573205781218,0.00695454792179053,0.0465116279069767,0.0581395348837209,0.976744186046512,0,264.970994052716,0
mass,3,ppo_10hz,10,40,126.645080597169,0,0,0.00382381742511842,0.0618370230939235,0.178147007826826,1,none,8.5,0.00747708597601083,0.0021728747136984,0,0,1,0,1576.26838458316,0
mass,3,ppo_10hz,10,10,126.645080597169,0,0,0.00382400298639791,0.0618385234817093,0.180386302011968,1,none,8.5,0.00891068988766431,0.00277657040650806,0,0,1,0,396.732337338227,1
mass,13,CDR2-4,40,40,139.961777707185,0,0,0.00302419609795322,0.0549926913139666,0.164835880688172,1,none,8.5,0.00788168161037087,0.0021711340135308,0,0,1,0,1597.20723570263,1
mass,13,CDR2-4,40,10,139.961777707185,0,0,0.0036417688827997,0.0603470702089148,0.168479604007905,1,none,8.5,0.00935489754097654,0.003204737542433,0,0,1,0,372.758165756308,0
mass,13,Optimized,40,40,139.961777707185,0,0,0.00294305166321605,0.0542499001217149,0.164097591019798,1,none,8.5,0.0113329122746843,0.00195393095293007,0,0,0.906158357771261,0,1629.63071762132,1
mass,13,Optimized,40,10,139.961777707185,0,0,0.00381722322251174,0.0617836808753876,0.182649536155913,1,none,8.5,0.010997619061263,0.00247495161552935,0,0,0.930232558139535,0,395.289062898611,0
mass,13,PPO_base,40,40,139.961777707185,0,0,0.000125059792985208,0.0111830135913898,0.0181772315907192,1,none,8.5,0.032302582440945,0.00544767607975762,0.0674486803519062,0.105571847507331,0.950146627565982,0,1839.47172945505,1
mass,13,PPO_base,40,10,139.961777707185,0,0,0.0011119478881342,0.0333458826264083,0.0464416329682762,1,none,8.5,0.0294019331376686,0.00643922288108129,0.0465116279069767,0.0581395348837209,0.976744186046512,0,276.019269936938,0
mass,13,ppo_10hz,10,40,139.961777707185,0,0,0.00376477219882402,0.061357739518532,0.177069301866647,1,none,8.5,0.00697839905438426,0.00202655909296791,0,0,1,0,1581.69038095149,0
mass,13,ppo_10hz,10,10,139.961777707185,0,0,0.00375686351353515,0.0612932583041165,0.17915482887675,1,none,8.5,0.00831397901432024,0.00258857330895231,0,0,1,0,396.856682358141,1
mass,10,CDR2-4,40,40,154.418360183775,0,0,0.00297935062350069,0.0545834281032319,0.163914613692231,1,none,8.5,0.00735136848431971,0.00202014646707256,0,0,1,0,1605.5311368328,1
mass,10,CDR2-4,40,10,154.418360183775,0,0,0.00360404530640901,0.0600337014218598,0.167555364363819,1,none,8.5,0.00869091557956108,0.00297884375861777,0,0,1,0,363.831763078993,0
mass,10,Optimized,40,40,154.418360183775,0,0,0.00287962372603005,0.053662125619752,0.162787444384173,1,none,8.5,0.0105790181432043,0.00182187910468342,0,0,0.906158357771261,0,1634.0867603347,1
mass,10,Optimized,40,10,154.418360183775,0,0,0.00374784383452324,0.0612196360208328,0.181460145090307,1,none,8.5,0.0102654514867667,0.00230662008195159,0,0,0.930232558139535,0,395.417268618644,0
mass,10,PPO_base,40,40,154.418360183775,0,0,0.000128876987667665,0.0113524000840203,0.0190889615105038,1,none,8.5,0.0297915957184807,0.00502974016687564,0.06158357771261,0.105571847507331,0.944281524926686,0,1857.52013666943,1
mass,10,PPO_base,40,10,154.418360183775,0,0,0.00110315685996828,0.0332138052617926,0.0467583881845604,1,none,8.5,0.027213779169602,0.0059603093777296,0.0465116279069767,0.0581395348837209,0.976744186046512,0,284.069473415424,0
mass,10,ppo_10hz,10,40,154.418360183775,0,0,0.00371044210301419,0.0609133983866784,0.176065268460625,1,none,8.5,0.00650622964829805,0.0018881675578012,0,0,1,0,1589.07858663355,0
mass,10,ppo_10hz,10,10,154.418360183775,0,0,0.00369502496077254,0.0607867169764295,0.178003993870134,1,none,8.5,0.0077497715694406,0.00241136767288618,0,0,1,0,398.971120715699,1
mass,15,CDR2-4,40,40,179.300862250965,0,0,0.00291645942846839,0.0540042537997553,0.162606111175949,1,none,8.5,0.00658685527001015,0.00180419789850974,0,0,1,0,1609.9845305184,1
mass,15,CDR2-4,40,10,179.300862250965,0,0,0.00355202807655957,0.0595988932494519,0.166247811280299,1,none,8.5,0.00774587505927147,0.00265663099234833,0,0,1,0,348.933022670711,0
mass,15,Optimized,40,40,179.300862250965,0,0,0.00279068692904621,0.0528269526761313,0.160915779960838,1,none,8.5,0.00949091863343812,0.00163195046887109,0,0,0.906158357771261,0,1641.72514963624,1
mass,15,Optimized,40,10,179.300862250965,0,0,0.00365012669045954,0.0604162783565782,0.179759437112946,1,none,8.5,0.00920867608793149,0.00206491394558305,0,0,0.930232558139535,0,395.597519466205,0
mass,15,PPO_base,40,40,179.300862250965,0,0,0.000146919202731476,0.0121210231718067,0.022784128953809,1,none,8.5,0.0264736966058368,0.00446650034751221,0.0557184750733138,0.0967741935483871,0.956011730205279,0,1853.51282605836,1
mass,15,PPO_base,40,10,179.300862250965,0,0,0.00109304734067753,0.0330612664711673,0.0472213149740907,1,none,8.5,0.0241242970236719,0.00528439214778612,0.0348837209302326,0.0465116279069767,0.976744186046512,0,303.152998118811,0
mass,15,ppo_10hz,10,40,179.300862250965,0,0,0.00363440335955092,0.0602860129677765,0.174641734216663,1,none,8.5,0.00582639410252241,0.00168930605717544,0,0,1,0,1590.62156564007,0
mass,15,ppo_10hz,10,10,179.300862250965,0,0,0.00360870620922774,0.0600725079318963,0.176369482812319,1,none,8.5,0.00693820370047743,0.00215727106631122,0,0,1,0,399.130694866661,1
